time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,1,1,1.0,1.0
2025-11-24 00:00:00+00:00,5,5,1.0,1.0
2025-11-25 00:00:00+00:00,2,2,4.0,4.0
2025-11-26 00:00:00+00:00,1,1,5.0,4.0
2025-11-27 00:00:00+00:00,4,4,3.0,2.0
2025-11-28 00:00:00+00:00,1,1,2.0,2.0
2025-11-29 00:00:00+00:00,5,3,,
2025-12-01 00:00:00+00:00,59,19,1.0,1.0
2025-12-02 00:00:00+00:00,8,5,2.0,2.0
2025-12-03 00:00:00+00:00,8,6,6.0,2.0
2025-12-04 00:00:00+00:00,2,2,,
2025-12-05 00:00:00+00:00,4,2,2.0,2.0
2025-12-06 00:00:00+00:00,3,3,,
