url_path,views_total,views_unique
/morganstanley/dotnet-please,5,5
/morganstanley/dotnet-please/pulls,4,3
/morganstanley/dotnet-please/pull/183,3,1
/morganstanley/dotnet-please/pull/171,2,2
/morganstanley/dotnet-please/pull/179,2,1
/morganstanley/dotnet-please/actions/runs/20637699607/workflow,1,1
/morganstanley/dotnet-please/commit/fc40d264f13041cf454f838e7fc4a3f5110b33f3,1,1
/morganstanley/dotnet-please/forks,1,1
/morganstanley/dotnet-please/pull/171/changes,1,1
/morganstanley/dotnet-please/pull/179/files,1,1
