url_path,views_total,views_unique
/morganstanley/dotnet-please,10,8
/morganstanley/dotnet-please/pulls,5,1
/morganstanley/dotnet-please/actions/runs/13085096261,4,2
/morganstanley/dotnet-please/blob/main/.github/workflows/build.yml,4,2
/morganstanley/dotnet-please/pull/115/files,4,2
/morganstanley/dotnet-please/pull/115,3,2
/morganstanley/dotnet-please/actions,2,2
/morganstanley/dotnet-please/actions/runs/12390208591/job/34584760530,2,2
/morganstanley/dotnet-please/blob/main/CONTRIBUTING.md,2,2
/morganstanley/dotnet-please/blob/main/.github/workflows/continuous.yml,2,2
