url_path,views_total,views_unique
/morganstanley/dotnet-please,12,8
/morganstanley/dotnet-please/blob/main/README.md,3,2
/morganstanley/dotnet-please/blob/main/dco/Marton_Balassa/dco_Marton_Balassa.md,3,2
/morganstanley/dotnet-please/commits/main,2,2
/morganstanley/dotnet-please/tree/main,2,2
/morganstanley/dotnet-please/blob/main/build-and-install.ps1,2,1
/morganstanley/dotnet-please/actions,1,1
/morganstanley/dotnet-please/actions/workflows/build.yml,1,1
/morganstanley/dotnet-please/activity,1,1
/morganstanley/dotnet-please/blob/main/Directory.Build.props,1,1
