url_path,views_total,views_unique
/morganstanley/dotnet-please,19,12
/morganstanley/dotnet-please/pull/116,13,3
/morganstanley/dotnet-please/pulls,11,5
/morganstanley/dotnet-please/actions/runs/12401001535/job/34619416969,8,3
/morganstanley/dotnet-please/actions,7,4
/morganstanley/dotnet-please/blob/main/DotNetPlease/DotNetPlease.csproj,4,2
/morganstanley/dotnet-please/pull/116/commits,3,2
/morganstanley/dotnet-please/pull/116/files,3,2
/morganstanley/dotnet-please/pull/115,2,2
/morganstanley/dotnet-please/actions/runs/12602909372,2,1
