url_path,views_total,views_unique
/morganstanley/dotnet-please,16,7
/morganstanley/dotnet-please/graphs/contributors,6,1
/morganstanley/dotnet-please/network/dependencies,5,1
/morganstanley/dotnet-please/network/updates,5,1
/morganstanley/dotnet-please/network/updates/18240134/jobs,4,1
/morganstanley/dotnet-please/pulse,4,1
/morganstanley/dotnet-please/actions/runs/15416381532/job/43380032344,3,1
/morganstanley/dotnet-please/network/updates/1027262818,3,1
/morganstanley/dotnet-please/blob/main/build-and-install.ps1,1,1
/morganstanley/dotnet-please/blob/main/.github/workflows/build.yml,1,1
