time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-20 00:00:00+00:00,1.0,1.0,2.0,1.0
2025-04-21 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-04-22 00:00:00+00:00,,,13.0,1.0
2025-04-23 00:00:00+00:00,1.0,1.0,5.0,1.0
2025-04-24 00:00:00+00:00,2.0,1.0,12.0,2.0
2025-04-25 00:00:00+00:00,,,1.0,1.0
2025-04-28 00:00:00+00:00,1.0,1.0,2.0,1.0
2025-04-29 00:00:00+00:00,4.0,3.0,5.0,2.0
2025-04-30 00:00:00+00:00,22.0,9.0,16.0,4.0
2025-05-01 00:00:00+00:00,28.0,2.0,25.0,4.0
2025-05-02 00:00:00+00:00,52.0,16.0,13.0,3.0
2025-05-03 00:00:00+00:00,5.0,4.0,,
