time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-16 00:00:00+00:00,8,5,2,2
2026-05-17 00:00:00+00:00,1,1,7,5
2026-05-18 00:00:00+00:00,6,6,5,4
2026-05-19 00:00:00+00:00,1,1,8,7
2026-05-20 00:00:00+00:00,2,2,2,2
2026-05-21 00:00:00+00:00,5,5,3,3
2026-05-22 00:00:00+00:00,2,2,4,4
2026-05-23 00:00:00+00:00,9,7,0,0
2026-05-24 00:00:00+00:00,208,12,1,1
2026-05-25 00:00:00+00:00,54,11,0,0
2026-05-26 00:00:00+00:00,86,32,0,0
2026-05-27 00:00:00+00:00,63,30,4,2
2026-05-28 00:00:00+00:00,125,28,1,1
2026-05-29 00:00:00+00:00,5,5,4,2
