time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,11,8,3,2
2026-04-26 00:00:00+00:00,2,2,7,2
2026-04-27 00:00:00+00:00,2,2,1,1
2026-04-28 00:00:00+00:00,7,7,0,0
2026-04-29 00:00:00+00:00,61,25,17,4
2026-04-30 00:00:00+00:00,4,3,0,0
2026-05-01 00:00:00+00:00,9,6,8,2
2026-05-02 00:00:00+00:00,1707,134,0,0
2026-05-03 00:00:00+00:00,32,26,3,2
2026-05-04 00:00:00+00:00,5,5,2,2
2026-05-05 00:00:00+00:00,35,12,0,0
2026-05-06 00:00:00+00:00,14,8,3,2
2026-05-07 00:00:00+00:00,4,4,8,6
2026-05-08 00:00:00+00:00,152,21,10,5
