time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,5,5,2,2
2026-06-14 00:00:00+00:00,4,4,3,2
2026-06-15 00:00:00+00:00,2,2,1,1
2026-06-16 00:00:00+00:00,11,4,0,0
2026-06-17 00:00:00+00:00,275,19,24,4
2026-06-18 00:00:00+00:00,13,8,8,1
2026-06-19 00:00:00+00:00,1,1,2,2
2026-06-20 00:00:00+00:00,3,3,0,0
2026-06-21 00:00:00+00:00,52,14,0,0
2026-06-22 00:00:00+00:00,27,9,3,3
2026-06-23 00:00:00+00:00,123,45,44,4
2026-06-24 00:00:00+00:00,9,6,2,2
2026-06-25 00:00:00+00:00,33,14,4,2
2026-06-26 00:00:00+00:00,51,26,48,10
