time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,8,7,1,1
2026-02-15 00:00:00+00:00,20,6,1,1
2026-02-16 00:00:00+00:00,3,3,0,0
2026-02-17 00:00:00+00:00,34,15,28,8
2026-02-18 00:00:00+00:00,17,13,20,5
2026-02-19 00:00:00+00:00,10,8,22,4
2026-02-20 00:00:00+00:00,34,13,17,3
2026-02-21 00:00:00+00:00,6,6,2,2
2026-02-22 00:00:00+00:00,3,3,0,0
2026-02-23 00:00:00+00:00,9,5,17,4
2026-02-24 00:00:00+00:00,8,7,13,2
2026-02-25 00:00:00+00:00,3,3,6,3
2026-02-26 00:00:00+00:00,8,5,4,2
2026-02-27 00:00:00+00:00,6,5,7,1
