time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,2,2,11.0,10.0
2025-10-27 00:00:00+00:00,8,5,5.0,5.0
2025-10-28 00:00:00+00:00,3,3,2.0,2.0
2025-10-29 00:00:00+00:00,40,9,76.0,10.0
2025-10-30 00:00:00+00:00,3,2,1.0,1.0
2025-10-31 00:00:00+00:00,24,8,12.0,5.0
2025-11-01 00:00:00+00:00,46,6,6.0,6.0
2025-11-02 00:00:00+00:00,72,17,8.0,7.0
2025-11-03 00:00:00+00:00,48,13,17.0,3.0
2025-11-04 00:00:00+00:00,3,3,9.0,3.0
2025-11-05 00:00:00+00:00,17,6,,
2025-11-06 00:00:00+00:00,10,5,3.0,1.0
2025-11-07 00:00:00+00:00,1,1,1.0,1.0
2025-11-08 00:00:00+00:00,2,2,1.0,1.0
