time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-27 00:00:00+00:00,4,4,0,0
2026-06-28 00:00:00+00:00,6,6,2,2
2026-06-29 00:00:00+00:00,40,12,13,3
2026-06-30 00:00:00+00:00,7,6,5,2
2026-07-01 00:00:00+00:00,409,65,4,1
2026-07-02 00:00:00+00:00,39,16,7,4
2026-07-03 00:00:00+00:00,22,20,1,1
2026-07-04 00:00:00+00:00,6,5,0,0
2026-07-05 00:00:00+00:00,22,19,5,1
2026-07-06 00:00:00+00:00,5,5,5,1
2026-07-07 00:00:00+00:00,12,3,1,1
2026-07-08 00:00:00+00:00,3,3,0,0
2026-07-09 00:00:00+00:00,15,7,1,1
2026-07-10 00:00:00+00:00,3,3,1,1
