time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,2,2,0,0
2026-08-30 00:00:00+00:00,1,1,0,0
2026-08-31 00:00:00+00:00,5,5,1,1
2026-09-01 00:00:00+00:00,14,6,0,0
2026-09-02 00:00:00+00:00,21,5,22,2
2026-09-03 00:00:00+00:00,45,11,12,2
2026-09-04 00:00:00+00:00,5,5,0,0
2026-09-05 00:00:00+00:00,14,9,0,0
2026-09-06 00:00:00+00:00,3,3,1,1
2026-09-07 00:00:00+00:00,5,5,10,1
2026-09-08 00:00:00+00:00,2,2,3,3
2026-09-09 00:00:00+00:00,8,8,2,2
2026-09-10 00:00:00+00:00,17,11,0,0
2026-09-11 00:00:00+00:00,10,9,1,1
