time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,1,1,5,2
2026-04-12 00:00:00+00:00,57,11,4,2
2026-04-13 00:00:00+00:00,6,6,0,0
2026-04-14 00:00:00+00:00,4,3,5,1
2026-04-15 00:00:00+00:00,10,8,0,0
2026-04-16 00:00:00+00:00,45,22,4,1
2026-04-17 00:00:00+00:00,3,3,2,2
2026-04-18 00:00:00+00:00,3,3,15,3
2026-04-19 00:00:00+00:00,10,7,4,4
2026-04-20 00:00:00+00:00,41,23,24,4
2026-04-21 00:00:00+00:00,45,25,35,6
2026-04-22 00:00:00+00:00,120,49,33,3
2026-04-23 00:00:00+00:00,226,76,49,4
2026-04-24 00:00:00+00:00,41,17,1,1
