time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,1.0,1.0,2.0,2.0
2025-05-26 00:00:00+00:00,1.0,1.0,,
2025-05-27 00:00:00+00:00,,,12.0,4.0
2025-05-28 00:00:00+00:00,4.0,2.0,11.0,2.0
2025-05-29 00:00:00+00:00,2.0,1.0,1.0,1.0
2025-05-30 00:00:00+00:00,,,15.0,2.0
2025-05-31 00:00:00+00:00,,,5.0,1.0
2025-06-01 00:00:00+00:00,96.0,16.0,7.0,1.0
2025-06-02 00:00:00+00:00,110.0,18.0,39.0,5.0
2025-06-03 00:00:00+00:00,64.0,16.0,101.0,5.0
2025-06-04 00:00:00+00:00,1.0,1.0,17.0,4.0
2025-06-05 00:00:00+00:00,,,4.0,3.0
2025-06-06 00:00:00+00:00,,,10.0,2.0
2025-06-07 00:00:00+00:00,3.0,3.0,1.0,1.0
