time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-15 00:00:00+00:00,,,11,4
2025-06-16 00:00:00+00:00,,,16,3
2025-06-17 00:00:00+00:00,2.0,2.0,7,2
2025-06-18 00:00:00+00:00,,,7,3
2025-06-19 00:00:00+00:00,3.0,2.0,9,5
2025-06-20 00:00:00+00:00,7.0,2.0,14,4
2025-06-21 00:00:00+00:00,2.0,1.0,1,1
2025-06-22 00:00:00+00:00,2.0,1.0,26,2
2025-06-23 00:00:00+00:00,2.0,1.0,28,9
2025-06-24 00:00:00+00:00,5.0,2.0,19,8
2025-06-25 00:00:00+00:00,4.0,1.0,16,4
2025-06-26 00:00:00+00:00,2.0,1.0,12,4
2025-06-27 00:00:00+00:00,2.0,1.0,70,16
2025-06-28 00:00:00+00:00,,,10,2
