referrer,views_total,views_unique
Google,73,15
DuckDuckGo,15,2
Bing,8,1
github.com,4,3
statics.teams.cdn.office.net,2,1
morganstanley.com,1,1
jira5.ms.com,1,1
t.co,1,1
linkedin.com,1,1
