referrer,views_total,views_unique
Google,69,23
statics.teams.cdn.office.net,16,2
morganstanley.eightfold.ai,14,4
github.com,12,6
codetreedocs.webfarm-qa.ms.com,3,1
jira5.ms.com,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
morganstanley.com,1,1
Bing,1,1
