referrer,views_total,views_unique
Google,73,20
search.brave.com,13,1
github.com,5,3
wiki.ms.com,3,2
com.linkedin.android,2,1
jira5.ms.com,1,1
malaysia.search.yahoo.com,1,1
linkedin.com,1,1
