url_path,views_total,views_unique
/morganstanley/optimus-cirrus,92,51
/morganstanley/optimus-cirrus/tree/main/optimus,30,22
/morganstanley/optimus-cirrus/tree/main/optimus/platform/projects,10,8
/morganstanley/optimus-cirrus/tree/main/optimus/stratosphere,7,5
/morganstanley/optimus-cirrus/pull/2,6,4
/morganstanley/optimus-cirrus/pulls,5,5
/morganstanley/optimus-cirrus/tree/main/optimus/buildtool/projects,5,4
/morganstanley/optimus-cirrus/tree/main,4,4
/morganstanley/optimus-cirrus/tree/main/optimus/dht/projects,4,4
/morganstanley/optimus-cirrus/tree/main/optimus/buildtool/projects/app/src/main/scala,4,3
