time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-27 00:00:00+00:00,2,2,32,12
2026-06-28 00:00:00+00:00,1,1,14,6
2026-06-29 00:00:00+00:00,2,2,18,8
2026-06-30 00:00:00+00:00,1,1,7,4
2026-07-01 00:00:00+00:00,2,2,7,3
2026-07-02 00:00:00+00:00,1,1,11,4
2026-07-03 00:00:00+00:00,2,2,14,4
2026-07-04 00:00:00+00:00,1,1,1,1
2026-07-05 00:00:00+00:00,1,1,1,1
2026-07-06 00:00:00+00:00,3,3,7,3
2026-07-07 00:00:00+00:00,1,1,62,7
2026-07-08 00:00:00+00:00,2,2,1,1
2026-07-09 00:00:00+00:00,7,7,17,4
2026-07-10 00:00:00+00:00,5,5,27,4
