time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-12 00:00:00+00:00,2,2,6,2
2025-10-13 00:00:00+00:00,3,3,4,3
2025-10-14 00:00:00+00:00,2,2,18,3
2025-10-15 00:00:00+00:00,31,6,47,4
2025-10-16 00:00:00+00:00,5,5,30,12
2025-10-17 00:00:00+00:00,1,1,17,5
2025-10-18 00:00:00+00:00,4,3,38,4
2025-10-19 00:00:00+00:00,1,1,38,4
2025-10-20 00:00:00+00:00,3,3,29,4
2025-10-21 00:00:00+00:00,1,1,38,9
2025-10-22 00:00:00+00:00,2,2,32,4
2025-10-23 00:00:00+00:00,3,3,2,2
2025-10-24 00:00:00+00:00,3,3,16,3
2025-10-25 00:00:00+00:00,6,5,7,7
