referrer,views_total,views_unique
Google,79,26
github.com,16,7
morganstanley.eightfold.ai,5,3
codetreedocs.webfarm-qa.ms.com,3,1
morganstanley.com,2,2
jira5.ms.com,1,1
Bing,1,1
statics.teams.cdn.office.net,1,1
