time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-01 00:00:00+00:00,,,49,6
2025-06-02 00:00:00+00:00,1.0,1.0,12,8
2025-06-03 00:00:00+00:00,,,20,8
2025-06-04 00:00:00+00:00,,,87,17
2025-06-05 00:00:00+00:00,,,24,10
2025-06-06 00:00:00+00:00,1.0,1.0,14,6
2025-06-07 00:00:00+00:00,2.0,2.0,1,1
2025-06-08 00:00:00+00:00,,,1,1
2025-06-09 00:00:00+00:00,1.0,1.0,12,2
2025-06-10 00:00:00+00:00,2.0,2.0,3,1
2025-06-11 00:00:00+00:00,,,26,6
2025-06-12 00:00:00+00:00,,,24,3
2025-06-13 00:00:00+00:00,,,42,6
2025-06-14 00:00:00+00:00,1.0,1.0,17,1
