time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,6,4,0,0
2026-05-31 00:00:00+00:00,3,3,0,0
2026-06-01 00:00:00+00:00,4,2,16,4
2026-06-02 00:00:00+00:00,1,1,1,1
2026-06-03 00:00:00+00:00,2,2,11,2
2026-06-04 00:00:00+00:00,3,3,10,3
2026-06-05 00:00:00+00:00,3,3,0,0
2026-06-06 00:00:00+00:00,5,4,6,2
2026-06-07 00:00:00+00:00,4,4,40,3
2026-06-08 00:00:00+00:00,1,1,50,2
2026-06-09 00:00:00+00:00,2,2,2,2
2026-06-10 00:00:00+00:00,4,4,11,4
2026-06-11 00:00:00+00:00,7,5,5,1
2026-06-12 00:00:00+00:00,4,3,23,4
