time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-18 00:00:00+00:00,,,4,3
2025-05-19 00:00:00+00:00,1.0,1.0,9,5
2025-05-20 00:00:00+00:00,,,43,7
2025-05-21 00:00:00+00:00,,,49,11
2025-05-22 00:00:00+00:00,1.0,1.0,77,17
2025-05-23 00:00:00+00:00,8.0,4.0,16,4
2025-05-24 00:00:00+00:00,3.0,3.0,12,5
2025-05-25 00:00:00+00:00,1.0,1.0,8,2
2025-05-26 00:00:00+00:00,1.0,1.0,22,8
2025-05-27 00:00:00+00:00,,,26,11
2025-05-28 00:00:00+00:00,1.0,1.0,14,4
2025-05-29 00:00:00+00:00,1.0,1.0,16,6
2025-05-30 00:00:00+00:00,1.0,1.0,41,9
2025-05-31 00:00:00+00:00,,,1,1
