time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,2,2,3.0,1.0
2025-10-27 00:00:00+00:00,6,6,8.0,1.0
2025-10-28 00:00:00+00:00,4,4,2.0,2.0
2025-10-29 00:00:00+00:00,1,1,28.0,4.0
2025-10-30 00:00:00+00:00,5,3,27.0,5.0
2025-10-31 00:00:00+00:00,2,2,32.0,8.0
2025-11-01 00:00:00+00:00,4,4,39.0,1.0
2025-11-02 00:00:00+00:00,3,3,1.0,1.0
2025-11-03 00:00:00+00:00,3,3,3.0,3.0
2025-11-04 00:00:00+00:00,7,6,27.0,9.0
2025-11-05 00:00:00+00:00,2,2,18.0,1.0
2025-11-06 00:00:00+00:00,3,3,4.0,4.0
2025-11-07 00:00:00+00:00,3,2,,
2025-11-08 00:00:00+00:00,1,1,10.0,1.0
