time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,2,2,,
2025-09-08 00:00:00+00:00,2,2,36.0,5.0
2025-09-09 00:00:00+00:00,1,1,6.0,4.0
2025-09-10 00:00:00+00:00,1,1,6.0,2.0
2025-09-11 00:00:00+00:00,2,2,4.0,4.0
2025-09-12 00:00:00+00:00,2,2,1.0,1.0
2025-09-13 00:00:00+00:00,1,1,5.0,1.0
2025-09-14 00:00:00+00:00,2,2,16.0,2.0
2025-09-15 00:00:00+00:00,2,2,11.0,6.0
2025-09-16 00:00:00+00:00,3,3,62.0,10.0
2025-09-17 00:00:00+00:00,2,2,48.0,6.0
2025-09-18 00:00:00+00:00,4,4,31.0,9.0
2025-09-19 00:00:00+00:00,2,2,16.0,6.0
2025-09-20 00:00:00+00:00,1,1,1.0,1.0
