referrer,views_total,views_unique
Google,58,17
search.brave.com,13,1
chatgpt.com,9,1
jira5.ms.com,3,2
wiki.ms.com,3,2
github.com,3,2
com.linkedin.android,2,1
linkedin.com,1,1
malaysia.search.yahoo.com,1,1
statics.teams.cdn.office.net,1,1
