referrer,views_total,views_unique
Google,36,13
statics.teams.cdn.office.net,19,3
github.com,18,3
DuckDuckGo,13,3
jive.ms.com,8,1
chasethedevil.github.io,2,1
ms.sg.dev,2,1
search.brave.com,1,1
