time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,2,2,16,4
2026-03-01 00:00:00+00:00,2,2,11,5
2026-03-02 00:00:00+00:00,2,2,101,8
2026-03-03 00:00:00+00:00,1,1,23,5
2026-03-04 00:00:00+00:00,1,1,1,1
2026-03-05 00:00:00+00:00,3,3,10,5
2026-03-06 00:00:00+00:00,1,1,0,0
2026-03-07 00:00:00+00:00,1,1,10,2
2026-03-08 00:00:00+00:00,5,4,3,3
2026-03-09 00:00:00+00:00,3,2,11,2
2026-03-10 00:00:00+00:00,2,2,28,2
2026-03-11 00:00:00+00:00,3,3,8,1
2026-03-12 00:00:00+00:00,3,3,8,5
2026-03-13 00:00:00+00:00,3,2,13,7
