referrer,views_total,views_unique
Google,94,26
statics.teams.cdn.office.net,31,7
github.com,24,6
Bing,5,3
wiki.ms.com,5,1
jive.ms.com,4,2
morganstanley.com,1,1
linkedin.com,1,1
