time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,,,1,1
2025-06-09 00:00:00+00:00,1.0,1.0,12,2
2025-06-10 00:00:00+00:00,2.0,2.0,3,1
2025-06-11 00:00:00+00:00,,,26,6
2025-06-12 00:00:00+00:00,,,24,3
2025-06-13 00:00:00+00:00,,,42,6
2025-06-14 00:00:00+00:00,1.0,1.0,17,1
2025-06-15 00:00:00+00:00,,,11,4
2025-06-16 00:00:00+00:00,,,16,3
2025-06-17 00:00:00+00:00,2.0,2.0,7,2
2025-06-18 00:00:00+00:00,,,7,3
2025-06-19 00:00:00+00:00,3.0,2.0,9,5
2025-06-20 00:00:00+00:00,7.0,2.0,14,4
2025-06-21 00:00:00+00:00,2.0,1.0,1,1
