time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-11 00:00:00+00:00,,,4,2
2025-05-12 00:00:00+00:00,1.0,1.0,30,8
2025-05-13 00:00:00+00:00,,,67,15
2025-05-14 00:00:00+00:00,2.0,2.0,8,5
2025-05-15 00:00:00+00:00,1.0,1.0,7,4
2025-05-16 00:00:00+00:00,1.0,1.0,2,2
2025-05-17 00:00:00+00:00,,,24,5
2025-05-18 00:00:00+00:00,,,4,3
2025-05-19 00:00:00+00:00,1.0,1.0,9,5
2025-05-20 00:00:00+00:00,,,43,7
2025-05-21 00:00:00+00:00,,,49,11
2025-05-22 00:00:00+00:00,1.0,1.0,77,17
2025-05-23 00:00:00+00:00,8.0,4.0,16,4
2025-05-24 00:00:00+00:00,3.0,3.0,10,4
