time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,5,2,9.0,2.0
2025-07-14 00:00:00+00:00,1,1,37.0,9.0
2025-07-15 00:00:00+00:00,5,2,6.0,6.0
2025-07-16 00:00:00+00:00,2,1,9.0,3.0
2025-07-17 00:00:00+00:00,4,2,21.0,4.0
2025-07-18 00:00:00+00:00,2,1,26.0,5.0
2025-07-19 00:00:00+00:00,4,1,33.0,3.0
2025-07-20 00:00:00+00:00,2,1,10.0,1.0
2025-07-21 00:00:00+00:00,5,2,48.0,6.0
2025-07-22 00:00:00+00:00,4,1,1.0,1.0
2025-07-23 00:00:00+00:00,1,1,51.0,8.0
2025-07-24 00:00:00+00:00,4,1,,
2025-07-25 00:00:00+00:00,2,1,14.0,6.0
2025-07-26 00:00:00+00:00,3,2,2.0,2.0
