referrer,views_total,views_unique
Google,85,17
codetreedocs.webfarm-qa.ms.com,11,1
DuckDuckGo,5,1
Bing,3,1
wiki.ms.com,1,1
morganstanley.com,1,1
chasethedevil.github.io,1,1
github.com,1,1
