time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-16 00:00:00+00:00,7,5,3,3
2026-05-17 00:00:00+00:00,9,8,38,35
2026-05-18 00:00:00+00:00,22,11,20,14
2026-05-19 00:00:00+00:00,10,8,5,5
2026-05-20 00:00:00+00:00,9,8,7,7
2026-05-21 00:00:00+00:00,10,9,4,4
2026-05-22 00:00:00+00:00,9,8,11,7
2026-05-23 00:00:00+00:00,14,11,15,7
2026-05-24 00:00:00+00:00,11,8,7,6
2026-05-25 00:00:00+00:00,16,12,5,5
2026-05-26 00:00:00+00:00,70,44,7,3
2026-05-27 00:00:00+00:00,73,40,8,5
2026-05-28 00:00:00+00:00,175,102,4,4
2026-05-29 00:00:00+00:00,8,7,2,2
