referrer,views_total,views_unique
Google,32,12
github.com,23,13
hobbes.readthedocs.io,15,4
morganstanley.com,13,2
DuckDuckGo,11,4
news.ycombinator.com,7,7
chatgpt.com,7,1
Bing,6,1
opensource.morganstanley.com,5,1
jira5.ms.com,2,1
