referrer,views_total,views_unique
Google,13,11
news.ycombinator.com,9,6
github.com,8,7
hobbes.readthedocs.io,4,2
morganstanley.com,4,1
opensource.morganstanley.com,2,2
statics.teams.cdn.office.net,2,1
DuckDuckGo,2,1
wiki.ms.com,1,1
fedhub-01-prod.ms.com,1,1
