time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,22,10,1,1
2026-04-26 00:00:00+00:00,8,8,11,4
2026-04-27 00:00:00+00:00,6,6,0,0
2026-04-28 00:00:00+00:00,12,12,17,5
2026-04-29 00:00:00+00:00,4,4,6,6
2026-04-30 00:00:00+00:00,48,13,17,9
2026-05-01 00:00:00+00:00,11,7,12,10
2026-05-02 00:00:00+00:00,217,32,16,12
2026-05-03 00:00:00+00:00,109,18,24,11
2026-05-04 00:00:00+00:00,34,13,6,5
2026-05-05 00:00:00+00:00,26,5,8,7
2026-05-06 00:00:00+00:00,7,5,3,2
2026-05-07 00:00:00+00:00,63,18,8,6
2026-05-08 00:00:00+00:00,121,15,5,5
