time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-05 00:00:00+00:00,1,1,4,4
2025-10-06 00:00:00+00:00,5,5,18,5
2025-10-07 00:00:00+00:00,1,1,10,8
2025-10-08 00:00:00+00:00,2,2,5,5
2025-10-09 00:00:00+00:00,12,10,14,8
2025-10-10 00:00:00+00:00,12,11,9,6
2025-10-11 00:00:00+00:00,11,7,6,6
2025-10-12 00:00:00+00:00,7,6,6,6
2025-10-13 00:00:00+00:00,14,12,7,3
2025-10-14 00:00:00+00:00,8,8,34,5
2025-10-15 00:00:00+00:00,14,13,22,8
2025-10-16 00:00:00+00:00,12,10,10,7
2025-10-17 00:00:00+00:00,27,13,23,8
2025-10-18 00:00:00+00:00,14,8,4,3
