referrer,views_total,views_unique
github.com,17,13
Google,15,11
wiki.ms.com,8,1
search.brave.com,5,2
news.ycombinator.com,4,4
lambda-the-ultimate.org,1,1
saml.ms.com,1,1
hobbes.readthedocs.io,1,1
