time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-14 00:00:00+00:00,79,33,4,4
2026-08-15 00:00:00+00:00,30,18,22,5
2026-08-16 00:00:00+00:00,12,10,15,5
2026-08-17 00:00:00+00:00,242,28,39,7
2026-08-18 00:00:00+00:00,56,26,13,11
2026-08-19 00:00:00+00:00,103,32,11,6
2026-08-20 00:00:00+00:00,875,64,74,10
2026-08-21 00:00:00+00:00,1344,105,67,13
2026-08-22 00:00:00+00:00,445,61,28,7
2026-08-23 00:00:00+00:00,417,41,7,5
2026-08-24 00:00:00+00:00,170,41,12,8
2026-08-25 00:00:00+00:00,104,30,23,12
2026-08-26 00:00:00+00:00,245,55,42,17
2026-08-27 00:00:00+00:00,390,51,16,14
