referrer,views_total,views_unique
Google,66,21
github.com,37,22
Bing,16,2
fedhub-01-prod.ms.com,8,2
news.ycombinator.com,3,3
hobbes.readthedocs.io,3,2
DuckDuckGo,2,1
morganstanley.com,1,1
statics.teams.cdn.office.net,1,1
devdocs.ms.com,1,1
