url_path,views_total,views_unique
/morganstanley/hobbes,109,49
/morganstanley/hobbes/pull/454,92,6
/morganstanley/hobbes/pulls,39,7
/morganstanley/hobbes/pull/454/files,18,4
/morganstanley/hobbes/actions/runs/11505916373/job/32028683732,12,2
/morganstanley/hobbes/commits,11,6
/morganstanley/hobbes/actions/runs/11505562342/job/32027536863,10,2
/morganstanley/hobbes/actions/runs/11505916373/job/32028684258,10,2
/morganstanley/hobbes/actions/runs/11507054873/job/32032361697,10,2
/morganstanley/hobbes/pull/453,9,3
