time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,445,61,28,7
2026-08-23 00:00:00+00:00,417,41,7,5
2026-08-24 00:00:00+00:00,170,41,12,8
2026-08-25 00:00:00+00:00,104,30,23,12
2026-08-26 00:00:00+00:00,245,55,42,17
2026-08-27 00:00:00+00:00,390,51,16,14
2026-08-28 00:00:00+00:00,663,86,35,13
2026-08-29 00:00:00+00:00,148,33,7,5
2026-08-30 00:00:00+00:00,77,30,12,9
2026-08-31 00:00:00+00:00,92,38,9,7
2026-09-01 00:00:00+00:00,293,58,12,8
2026-09-02 00:00:00+00:00,126,33,50,14
2026-09-03 00:00:00+00:00,306,39,9,3
2026-09-04 00:00:00+00:00,153,53,9,9
