time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,32,8,17,4
2026-02-15 00:00:00+00:00,5,4,8,4
2026-02-16 00:00:00+00:00,9,7,8,5
2026-02-17 00:00:00+00:00,312,46,59,14
2026-02-18 00:00:00+00:00,38,17,16,7
2026-02-19 00:00:00+00:00,7,6,24,6
2026-02-20 00:00:00+00:00,9,8,9,5
2026-02-21 00:00:00+00:00,5,4,3,2
2026-02-22 00:00:00+00:00,7,6,6,5
2026-02-23 00:00:00+00:00,9,8,26,10
2026-02-24 00:00:00+00:00,5,4,19,9
2026-02-25 00:00:00+00:00,10,7,7,3
2026-02-26 00:00:00+00:00,49,26,18,5
2026-02-27 00:00:00+00:00,11,10,32,12
