referrer,views_total,views_unique
Google,24,8
chatgpt.com,9,1
github.com,7,5
devdocs.ms.com,3,3
news.ycombinator.com,3,3
DuckDuckGo,1,1
search.brave.com,1,1
t.co,1,1
tio.run,1,1
