time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-21 00:00:00+00:00,2,2,5,5
2025-09-22 00:00:00+00:00,27,19,9,5
2025-09-23 00:00:00+00:00,10,10,32,9
2025-09-24 00:00:00+00:00,33,22,13,5
2025-09-25 00:00:00+00:00,13,10,27,11
2025-09-26 00:00:00+00:00,16,9,9,5
2025-09-27 00:00:00+00:00,1,1,4,4
2025-09-28 00:00:00+00:00,8,5,2,1
2025-09-29 00:00:00+00:00,15,12,9,6
2025-09-30 00:00:00+00:00,9,7,9,8
2025-10-01 00:00:00+00:00,6,6,9,5
2025-10-02 00:00:00+00:00,7,5,17,11
2025-10-03 00:00:00+00:00,3,3,10,8
2025-10-04 00:00:00+00:00,1,1,17,4
