referrer,views_total,views_unique
Google,23,16
github.com,22,8
morganstanley.com,9,4
news.ycombinator.com,7,6
docs.github.com,6,1
jive.ms.com,5,2
hobbes.readthedocs.io,3,2
search.brave.com,1,1
lambda-the-ultimate.org,1,1
