time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-12 00:00:00+00:00,1.0,1.0,8,6
2025-01-13 00:00:00+00:00,1.0,1.0,10,6
2025-01-14 00:00:00+00:00,,,8,6
2025-01-15 00:00:00+00:00,1.0,1.0,9,7
2025-01-16 00:00:00+00:00,,,15,6
2025-01-17 00:00:00+00:00,,,6,5
2025-01-18 00:00:00+00:00,,,7,4
2025-01-19 00:00:00+00:00,,,6,4
2025-01-20 00:00:00+00:00,1.0,1.0,6,6
2025-01-21 00:00:00+00:00,,,16,11
2025-01-22 00:00:00+00:00,2.0,1.0,2,2
2025-01-23 00:00:00+00:00,1.0,1.0,12,9
2025-01-24 00:00:00+00:00,,,4,4
2025-01-25 00:00:00+00:00,,,3,3
