referrer,views_total,views_unique
Google,20,13
news.ycombinator.com,12,11
morganstanley.com,5,3
github.com,4,4
opensource.morganstanley.com,4,3
hobbes.readthedocs.io,4,2
jive.ms.com,2,1
Bing,1,1
DuckDuckGo,1,1
