referrer,views_total,views_unique
Google,55,24
github.com,35,4
devdocs.ms.com,30,3
hobbes.readthedocs.io,22,6
news.ycombinator.com,8,7
lambda-the-ultimate.org,6,1
morganstanley.com,4,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
chatgpt.com,1,1
