time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,6,6,12,12
2026-07-05 00:00:00+00:00,18,14,9,9
2026-07-06 00:00:00+00:00,15,14,768,669
2026-07-07 00:00:00+00:00,3,3,299,240
2026-07-08 00:00:00+00:00,18,18,42,28
2026-07-09 00:00:00+00:00,81,45,27,18
2026-07-10 00:00:00+00:00,42,22,15,12
2026-07-11 00:00:00+00:00,20,17,13,9
2026-07-12 00:00:00+00:00,68,32,1,1
2026-07-13 00:00:00+00:00,555,55,14,3
2026-07-14 00:00:00+00:00,21,19,7,7
2026-07-15 00:00:00+00:00,52,15,5,5
2026-07-16 00:00:00+00:00,227,15,6,6
2026-07-17 00:00:00+00:00,497,15,21,10
