time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,24,21,2,2
2026-05-31 00:00:00+00:00,26,19,6,6
2026-06-01 00:00:00+00:00,25,20,2,2
2026-06-02 00:00:00+00:00,9,9,2,2
2026-06-03 00:00:00+00:00,20,12,7,4
2026-06-04 00:00:00+00:00,16,12,6,5
2026-06-05 00:00:00+00:00,7,6,1,1
2026-06-06 00:00:00+00:00,9,7,2,2
2026-06-07 00:00:00+00:00,89,7,4,4
2026-06-08 00:00:00+00:00,23,16,4,4
2026-06-09 00:00:00+00:00,25,16,8,5
2026-06-10 00:00:00+00:00,25,9,7,3
2026-06-11 00:00:00+00:00,173,14,2,2
2026-06-12 00:00:00+00:00,14,9,5,5
