referrer,views_total,views_unique
github.com,32,7
Google,24,12
news.ycombinator.com,10,9
opensource.morganstanley.com,5,4
jive.ms.com,4,1
morganstanley.com,3,3
saml.ms.com,1,1
Bing,1,1
DuckDuckGo,1,1
