referrer,views_total,views_unique
Google,25,18
github.com,13,9
docs.github.com,6,1
jive.ms.com,5,2
hobbes.readthedocs.io,5,2
morganstanley.com,3,3
news.ycombinator.com,3,3
saml.ms.com,1,1
