time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,,,7,6
2024-12-02 00:00:00+00:00,,,30,10
2024-12-03 00:00:00+00:00,,,21,6
2024-12-04 00:00:00+00:00,,,29,9
2024-12-05 00:00:00+00:00,1.0,1.0,10,5
2024-12-06 00:00:00+00:00,1.0,1.0,5,4
2024-12-07 00:00:00+00:00,101.0,2.0,29,3
2024-12-08 00:00:00+00:00,,,15,7
2024-12-09 00:00:00+00:00,78.0,2.0,68,10
2024-12-10 00:00:00+00:00,1.0,1.0,70,11
2024-12-11 00:00:00+00:00,2.0,2.0,12,5
2024-12-12 00:00:00+00:00,,,13,9
2024-12-13 00:00:00+00:00,3.0,3.0,14,5
2024-12-14 00:00:00+00:00,,,15,8
