referrer,views_total,views_unique
Google,32,16
github.com,27,12
hobbes.readthedocs.io,8,1
news.ycombinator.com,6,2
DuckDuckGo,4,1
morganstanley.com,3,2
lambda-the-ultimate.org,1,1
morganstanley.eightfold.ai,1,1
chatgpt.com,1,1
devdocs.ms.com,1,1
