referrer,views_total,views_unique
Google,17,13
github.com,11,8
hobbes.readthedocs.io,5,2
Bing,4,1
morganstanley.com,3,2
news.ycombinator.com,2,2
saml.ms.com,1,1
jive.ms.com,1,1
DuckDuckGo,1,1
