time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-24 00:00:00+00:00,5,4,0,0
2026-01-25 00:00:00+00:00,4,3,3,2
2026-01-26 00:00:00+00:00,4,4,5,5
2026-01-27 00:00:00+00:00,2,2,8,7
2026-01-28 00:00:00+00:00,3,3,10,9
2026-01-29 00:00:00+00:00,7,5,11,10
2026-01-30 00:00:00+00:00,2,2,11,8
2026-01-31 00:00:00+00:00,1,1,8,7
2026-02-01 00:00:00+00:00,4,3,2,2
2026-02-02 00:00:00+00:00,2,2,5,5
2026-02-03 00:00:00+00:00,1,1,3,3
2026-02-04 00:00:00+00:00,41,2,8,6
2026-02-05 00:00:00+00:00,3,3,11,7
2026-02-06 00:00:00+00:00,5,5,19,6
