referrer,views_total,views_unique
Google,26,6
github.com,16,7
news.ycombinator.com,12,6
morganstanley.com,6,3
hobbes.readthedocs.io,5,1
DuckDuckGo,4,3
jive.ms.com,2,1
cn.bing.com,1,1
