time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,6,6,0,0
2026-05-03 00:00:00+00:00,32,16,0,0
2026-05-04 00:00:00+00:00,8,7,3,1
2026-05-05 00:00:00+00:00,15,2,0,0
2026-05-06 00:00:00+00:00,3,3,0,0
2026-05-07 00:00:00+00:00,8,7,0,0
2026-05-08 00:00:00+00:00,12,8,1,1
2026-05-09 00:00:00+00:00,9,8,1,1
2026-05-10 00:00:00+00:00,28,8,0,0
2026-05-11 00:00:00+00:00,6,3,1,1
2026-05-12 00:00:00+00:00,19,9,0,0
2026-05-13 00:00:00+00:00,9,9,1,1
2026-05-14 00:00:00+00:00,12,9,0,0
2026-05-15 00:00:00+00:00,37,9,0,0
